year,month,county,species,region,stocked_fish _stk,biomass_ton,released_smolt_stk,feed_given_ton,harvested_stk,harvested_ton,dead_fish_stk,draft_stk,escape_stk,other_stk,time,FCR_year,gained_weight
2017,08,5_Vestland,rainbow trout,3_South,14449.8,28835.5,2841.5,9423.6,914.3,3790.8,182.5,12.1,0.0,-4.6,2017-08,1.4336172059483119,
2017,09,5_Vestland,rainbow trout,3_South,15244.9,29516.5,2191.8,8756.6,1219.1,5005.4,154.3,19.3,0.0,20.3,2017-09,1.4336172059483119,
2017,10,5_Vestland,rainbow trout,3_South,17398.9,31610.6,2629.5,7965.7,1298.4,5199.4,220.4,12.2,0.0,34.1,2017-10,1.4336172059483119,
2017,11,5_Vestland,rainbow trout,3_South,15015.2,25944.6,724.3,5786.1,1579.8,6670.7,225.7,20.3,0.0,114.9,2017-11,1.4336172059483119,
2017,12,5_Vestland,rainbow trout,3_South,14334.1,25734.2,0.0,5385.9,1052.7,4329.2,134.5,11.0,0.0,26.9,2017-12,1.4336172059483119,
2017,01,5_Vestland,salmon,3_South,78862.9,165767.6,0.0,23878.8,3687.5,17994.4,794.6,99.4,4.9,95.0,2017-01,1.3566024655815767,18971.600000000006
2017,02,5_Vestland,salmon,3_South,74157.8,159609.9,0.0,19831.0,3765.3,19712.1,767.2,117.4,0.0,32.7,2017-02,1.3566024655815767,13554.399999999994
2017,03,5_Vestland,salmon,3_South,77819.5,155391.1,5784.2,19665.4,3820.7,19321.4,918.1,136.6,0.0,157.3,2017-03,1.3566024655815767,15102.600000000006
2017,04,5_Vestland,salmon,3_South,88558.5,145391.4,15019.4,19565.4,4825.8,24926.8,1045.8,120.6,0.0,57.8,2017-04,1.3566024655815767,14927.099999999977
2017,05,5_Vestland,salmon,3_South,89550.9,138573.7,7575.3,23927.4,5326.4,22709.2,1435.0,258.4,0.0,32.4,2017-05,1.3566024655815767,15891.50000000003
2017,06,5_Vestland,salmon,3_South,84860.8,138284.3,918.1,28034.3,4452.8,20220.3,1419.2,87.7,0.0,-40.4,2017-06,1.3566024655815767,19930.899999999965
2017,07,5_Vestland,salmon,3_South,81637.7,141795.0,3578.6,36762.0,5055.4,23298.2,1591.1,146.9,0.0,56.5,2017-07,1.3566024655815767,26808.900000000023
2017,08,5_Vestland,salmon,3_South,84160.7,155981.6,8486.0,46215.2,4570.0,20153.7,1547.5,166.6,0.0,243.3,2017-08,1.3566024655815767,34340.30000000002
2017,09,5_Vestland,salmon,3_South,90348.1,167045.6,11704.3,43040.9,4330.8,19414.6,2183.0,131.1,0.0,183.8,2017-09,1.3566024655815767,30478.600000000006
2017,10,5_Vestland,salmon,3_South,96826.7,180889.0,10023.9,40416.3,4269.8,18731.3,1736.0,102.7,0.0,153.8,2017-10,1.3566024655815767,32574.699999999983
2017,11,5_Vestland,salmon,3_South,92386.1,181817.8,2452.7,35324.9,4212.1,20442.9,1366.0,127.3,0.0,-7.3,2017-11,1.3566024655815767,21371.699999999983
2017,12,5_Vestland,salmon,3_South,87195.6,177480.6,910.2,30828.5,5459.6,26086.4,1271.4,153.8,0.0,52.9,2017-12,1.3566024655815767,21749.20000000001
2017,01,6_Rogaland og Agder,rainbow trout,3_South,0.0,0.0,0.0,0.2,1.5,8.5,0.1,0.2,0.0,0.0,2017-01,0.021976470588235295,
2017,02,6_Rogaland og Agder,rainbow trout,3_South,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02,0.021976470588235295,
2017,01,6_Rogaland og Agder,salmon,3_South,33252.7,73537.1,0.0,11146.1,2350.4,12161.7,356.6,89.1,0.0,35.3,2017-01,1.1641968488093548,17385.100000000006
2017,02,6_Rogaland og Agder,salmon,3_South,25495.6,52136.4,0.0,5730.4,1491.9,8075.4,344.3,31.8,0.0,12.5,2017-02,1.1641968488093548,-13325.300000000003
2017,03,6_Rogaland og Agder,salmon,3_South,27816.3,52600.6,1441.8,6256.5,2091.1,12710.1,344.5,52.0,0.0,33.5,2017-03,1.1641968488093548,13174.299999999996
2017,04,6_Rogaland og Agder,salmon,3_South,26210.4,46404.8,175.0,6029.7,1859.8,10539.4,259.0,57.4,0.0,67.8,2017-04,1.1641968488093548,4343.600000000006
2017,05,6_Rogaland og Agder,salmon,3_South,24546.1,42388.9,479.0,7190.3,1471.2,7883.3,255.7,59.5,0.0,3.6,2017-05,1.1641968488093548,3867.4000000000015
2017,06,6_Rogaland og Agder,salmon,3_South,22872.8,42868.6,280.3,9271.8,1360.7,6441.8,220.5,53.0,0.0,-18.5,2017-06,1.1641968488093548,6921.5
2017,07,6_Rogaland og Agder,salmon,3_South,23200.9,45424.8,1845.6,10801.2,1299.4,5418.1,388.1,124.2,0.0,31.4,2017-07,1.1641968488093548,7974.300000000003
2017,08,6_Rogaland og Agder,salmon,3_South,25325.8,51353.6,3343.4,12232.6,707.3,3151.6,494.2,29.0,0.0,13.0,2017-08,1.1641968488093548,9080.399999999994
2017,09,6_Rogaland og Agder,salmon,3_South,34302.1,58034.4,10451.5,12770.9,785.4,3235.7,484.2,93.4,0.0,24.1,2017-09,1.1641968488093548,9916.5
2017,10,6_Rogaland og Agder,salmon,3_South,36925.6,63872.7,3383.7,14072.9,1580.3,6525.5,404.5,135.7,0.0,32.6,2017-10,1.1641968488093548,12363.799999999996
2017,11,6_Rogaland og Agder,salmon,3_South,35621.1,62117.7,1171.5,11982.8,2088.0,10259.3,328.5,57.1,0.0,70.1,2017-11,1.1641968488093548,8504.300000000003
2017,12,6_Rogaland og Agder,salmon,3_South,33559.2,58537.8,593.1,10215.6,1666.8,8025.9,288.7,121.9,0.0,41.6,2017-12,1.1641968488093548,4446.0
2017,01,unspecified,salmon,unspecified,487.4,213.8,0.0,36.8,0.0,0.0,0.5,0.0,0.0,0.0,2017-01,0.874213371266003,
2017,02,unspecified,salmon,unspecified,2.5,0.6,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,2017-02,0.874213371266003,
2017,03,unspecified,salmon,unspecified,2.4,0.6,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,2017-03,0.874213371266003,
2017,04,unspecified,salmon,unspecified,2.4,0.6,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,2017-04,0.874213371266003,
2017,05,unspecified,salmon,unspecified,2.3,0.6,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,2017-05,0.874213371266003,
2017,06,unspecified,salmon,unspecified,377.4,87.4,0.0,36.7,0.0,0.0,0.9,0.0,0.0,0.0,2017-06,0.874213371266003,
2017,09,unspecified,salmon,unspecified,130.9,777.1,0.0,139.4,0.0,0.0,0.5,0.0,0.0,0.0,2017-09,0.874213371266003,
2017,10,unspecified,salmon,unspecified,377.6,620.9,0.0,199.4,0.0,0.0,0.6,0.0,0.0,0.0,2017-10,0.874213371266003,
2017,12,unspecified,salmon,unspecified,506.4,1779.2,0.0,245.3,169.9,703.0,33.9,15.8,0.0,0.8,2017-12,0.874213371266003,
2017,08,3_Trøndelag,rainbow trout,2_Central,310.4,27.0,310.8,1.4,0.0,0.0,0.4,0.0,0.0,0.0,2017-08,inf,
2017,09,3_Trøndelag,rainbow trout,2_Central,943.9,132.1,638.7,60.8,0.0,0.0,5.2,0.0,0.0,0.0,2017-09,inf,
2017,10,3_Trøndelag,rainbow trout,2_Central,965.1,262.6,25.8,162.4,0.0,0.0,4.6,0.0,0.0,0.0,2017-10,inf,
2017,11,3_Trøndelag,rainbow trout,2_Central,960.3,399.5,0.0,169.1,0.0,0.0,4.6,0.0,0.0,0.2,2017-11,inf,
2017,12,3_Trøndelag,rainbow trout,2_Central,960.4,534.7,0.0,161.2,0.0,0.0,4.0,0.0,0.0,0.3,2017-12,inf,
2018,01,1_Troms og Finnmark,salmon,1_North,91632.8,177459.5,1842.4,23088.9,4956.1,24016.6,848.1,103.5,0.0,51.7,2018-01,1.1303853833358204,17527.300000000017
2018,02,1_Troms og Finnmark,salmon,1_North,87348.4,171519.5,0.0,17642.0,3827.6,20088.2,734.9,44.2,3.5,5.1,2018-02,1.1303853833358204,14148.200000000012
2018,03,1_Troms og Finnmark,salmon,1_North,84076.5,160449.9,1831.6,15984.6,4126.7,22515.1,850.9,14.2,0.0,519.5,2018-03,1.1303853833358204,11445.5
2018,04,1_Troms og Finnmark,salmon,1_North,82420.2,146152.2,3928.2,13226.4,4650.2,23946.1,1258.0,69.8,0.0,-28.8,2018-04,1.1303853833358204,9648.400000000023
2018,05,1_Troms og Finnmark,salmon,1_North,89237.7,136081.8,11757.9,16496.4,4362.5,23171.0,750.0,17.9,0.0,587.9,2018-05,1.1303853833358204,13100.599999999977
2018,06,1_Troms og Finnmark,salmon,1_North,95158.0,136606.9,9863.6,22596.5,3644.7,18976.0,638.6,38.8,0.0,-2.3,2018-06,1.1303853833358204,19501.100000000006
2018,07,1_Troms og Finnmark,salmon,1_North,98523.6,151854.8,7169.6,35121.8,3114.0,14196.9,431.6,18.8,6.9,290.9,2018-07,1.1303853833358204,29444.79999999999
2018,08,1_Troms og Finnmark,salmon,1_North,107851.4,171348.8,14004.6,44341.9,4062.4,17921.1,634.2,32.2,0.0,-16.6,2018-08,1.1303853833358204,37415.100000000006
2018,09,1_Troms og Finnmark,salmon,1_North,109131.1,185695.3,6747.1,45615.7,4997.7,24003.3,623.9,21.0,0.0,201.6,2018-09,1.1303853833358204,38349.79999999999
2018,10,1_Troms og Finnmark,salmon,1_North,109840.1,184924.9,7501.4,43961.6,7634.4,38725.9,669.4,38.8,0.0,-52.7,2018-10,1.1303853833358204,37955.5
2018,11,1_Troms og Finnmark,salmon,1_North,107505.4,183285.3,5144.7,39281.9,6862.4,34890.5,456.2,25.7,0.0,-122.4,2018-11,1.1303853833358204,33250.899999999994
2018,12,1_Troms og Finnmark,salmon,1_North,105806.9,186302.7,1769.5,33039.5,5137.1,27070.9,481.7,15.8,0.0,-30.4,2018-12,1.1303853833358204,30088.300000000017
2018,01,2_Nordland,rainbow trout,1_North,1659.3,3193.9,0.0,500.6,41.6,185.9,24.4,0.0,0.0,0.4,2018-01,1.2787082666666667,
2018,02,2_Nordland,rainbow trout,1_North,1644.9,3518.5,0.0,452.2,0.0,0.0,14.4,0.0,0.0,0.0,2018-02,1.2787082666666667,
2018,03,2_Nordland,rainbow trout,1_North,1818.4,3504.0,236.5,299.1,54.6,242.7,9.8,0.0,0.0,1.4,2018-03,1.2787082666666667,
2018,04,2_Nordland,rainbow trout,1_North,1586.0,2853.2,0.0,228.2,205.7,777.4,21.3,0.0,0.0,-5.4,2018-04,1.2787082666666667,
2018,05,2_Nordland,rainbow trout,1_North,1424.3,2589.1,0.0,422.2,101.1,389.7,5.4,0.0,0.0,-4.5,2018-05,1.2787082666666667,
2018,06,2_Nordland,rainbow trout,1_North,1212.3,1947.7,0.0,430.6,207.9,958.6,3.0,0.0,0.0,-1.1,2018-06,1.2787082666666667,
2018,07,2_Nordland,rainbow trout,1_North,941.0,904.9,0.0,295.0,255.5,1204.4,2.6,0.0,0.0,-13.2,2018-07,1.2787082666666667,
2018,08,2_Nordland,rainbow trout,1_North,1158.4,1425.9,230.2,552.6,0.0,0.0,12.9,0.0,0.0,0.0,2018-08,1.2787082666666667,
2018,09,2_Nordland,rainbow trout,1_North,1151.4,1894.8,0.0,517.5,0.0,0.0,7.0,0.0,0.0,0.0,2018-09,1.2787082666666667,
2018,10,2_Nordland,rainbow trout,1_North,1603.8,2424.4,460.9,572.0,0.0,0.0,8.5,0.0,0.0,0.0,2018-10,1.2787082666666667,
2018,11,2_Nordland,rainbow trout,1_North,1544.5,2659.4,0.0,592.4,51.8,178.8,3.7,0.0,0.0,-3.7,2018-11,1.2787082666666667,
2018,12,2_Nordland,rainbow trout,1_North,1538.4,3023.7,0.0,528.3,0.0,0.0,6.1,0.0,0.0,0.0,2018-12,1.2787082666666667,
2018,01,2_Nordland,salmon,1_North,76210.2,147908.7,2761.2,22053.0,5420.6,25163.0,996.6,8.3,0.0,-39.5,2018-01,1.1510384286771163,17953.100000000006
2018,02,2_Nordland,salmon,1_North,73046.8,146094.1,0.0,17595.1,3703.1,16755.5,675.4,9.5,0.0,214.5,2018-02,1.1510384286771163,14940.899999999994
2018,03,2_Nordland,salmon,1_North,70393.1,144855.2,878.3,17848.2,3233.8,15917.6,622.5,17.1,0.0,-6.8,2018-03,1.1510384286771163,14678.700000000012
2018,04,2_Nordland,salmon,1_North,71423.8,143592.1,3458.4,16009.6,2990.1,14272.9,672.3,22.3,0.0,128.7,2018-04,1.1510384286771163,13009.799999999988
2018,05,2_Nordland,salmon,1_North,78364.6,130692.4,11086.2,19803.7,5873.9,29999.0,772.8,32.6,0.0,33.3,2018-05,1.1510384286771163,17099.29999999999
2018,06,2_Nordland,salmon,1_North,79088.5,130951.8,4950.4,23188.8,3564.8,17194.8,418.2,11.2,0.0,-50.5,2018-06,1.1510384286771163,17454.20000000001
2018,07,2_Nordland,salmon,1_North,78052.2,133139.7,4707.5,32774.1,5147.0,25516.9,425.4,11.6,0.0,-29.9,2018-07,1.1510384286771163,27704.800000000003
2018,08,2_Nordland,salmon,1_North,85437.1,131545.3,12538.7,37027.1,6522.9,33502.1,526.0,14.0,0.0,3.6,2018-08,1.1510384286771163,31907.699999999983
2018,09,2_Nordland,salmon,1_North,87577.8,132893.5,7892.2,35429.1,5612.5,29466.2,473.3,7.8,0.0,0.4,2018-09,1.1510384286771163,30814.400000000023
2018,10,2_Nordland,salmon,1_North,92778.4,148039.1,7008.7,36357.9,3297.0,16112.9,599.2,4.7,0.0,25.5,2018-10,1.1510384286771163,31258.5
2018,11,2_Nordland,salmon,1_North,91506.5,158179.8,4330.8,35448.9,4255.5,19685.6,495.9,3.0,0.0,-19.6,2018-11,1.1510384286771163,29826.29999999999
2018,12,2_Nordland,salmon,1_North,91712.1,165140.6,2033.4,29128.3,3757.8,18236.2,500.4,4.4,0.0,36.0,2018-12,1.1510384286771163,25197.00000000003
2018,01,3_Trøndelag,rainbow trout,2_Central,957.5,676.4,0.0,171.4,0.0,0.0,2.5,0.0,0.0,0.5,2018-01,1.5627618642959864,
2018,02,3_Trøndelag,rainbow trout,2_Central,955.1,812.1,0.0,166.6,0.0,0.0,1.2,0.0,0.0,1.2,2018-02,1.5627618642959864,
2018,03,3_Trøndelag,rainbow trout,2_Central,953.3,964.2,0.0,183.8,0.0,0.0,1.2,0.0,0.0,0.6,2018-03,1.5627618642959864,
2018,04,3_Trøndelag,rainbow trout,2_Central,960.4,1138.8,0.0,214.3,0.0,0.0,1.5,0.0,0.0,0.4,2018-04,1.5627618642959864,
2018,05,3_Trøndelag,rainbow trout,2_Central,958.7,1464.2,0.0,402.2,0.0,0.0,1.5,0.0,0.0,0.1,2018-05,1.5627618642959864,
2018,06,3_Trøndelag,rainbow trout,2_Central,956.8,1919.1,0.0,576.1,0.0,0.0,1.9,0.0,0.0,0.1,2018-06,1.5627618642959864,
2018,07,3_Trøndelag,rainbow trout,2_Central,946.7,2213.4,0.0,402.6,0.0,0.0,10.0,0.0,0.0,0.0,2018-07,1.5627618642959864,
2018,08,3_Trøndelag,rainbow trout,2_Central,1484.6,3018.5,556.0,828.9,0.0,0.0,16.8,0.0,0.0,1.3,2018-08,1.5627618642959864,
2018,09,3_Trøndelag,rainbow trout,2_Central,1570.9,3229.6,199.8,867.8,91.4,369.4,11.7,0.0,0.0,-9.9,2018-09,1.5627618642959864,
2018,10,3_Trøndelag,rainbow trout,2_Central,1498.0,2606.8,199.9,646.7,249.4,1010.4,8.3,0.6,0.0,-14.2,2018-10,1.5627618642959864,
2018,11,3_Trøndelag,rainbow trout,2_Central,1233.6,1722.7,0.0,390.2,243.6,1086.9,3.0,0.1,0.0,-15.7,2018-11,1.5627618642959864,
2018,12,3_Trøndelag,rainbow trout,2_Central,1099.5,1349.2,0.0,268.7,124.9,592.9,7.5,1.3,0.0,0.3,2018-12,1.5627618642959864,
2018,01,3_Trøndelag,salmon,2_Central,87267.5,174802.4,0.0,25553.8,2441.7,11223.2,704.1,2.7,0.0,1.5,2018-01,1.1117164368624615,19824.20000000001
2018,02,3_Trøndelag,salmon,2_Central,83685.8,176940.2,363.1,23421.9,3362.5,16464.1,502.1,16.4,54.1,74.3,2018-02,1.1117164368624615,18601.900000000023
2018,03,3_Trøndelag,salmon,2_Central,83768.6,176554.8,4365.3,24417.4,3922.3,19353.7,558.1,23.0,0.0,5.6,2018-03,1.1117164368624615,18968.29999999999
2018,04,3_Trøndelag,salmon,2_Central,83736.3,176715.0,4418.2,22978.6,3961.3,19337.3,1083.0,12.4,0.0,61.6,2018-04,1.1117164368624615,19497.5
2018,05,3_Trøndelag,salmon,2_Central,91006.8,185559.0,9579.0,31995.0,3889.0,17440.5,634.9,8.6,52.8,-12.8,2018-05,1.1117164368624615,26284.5
2018,06,3_Trøndelag,salmon,2_Central,85912.3,183169.7,1636.4,34908.9,6020.8,30118.3,361.3,13.7,0.0,36.1,2018-06,1.1117164368624615,27729.0
2018,07,3_Trøndelag,salmon,2_Central,81297.9,173259.3,3042.9,36645.6,7890.5,39306.9,839.8,15.8,0.0,-15.2,2018-07,1.1117164368624615,29396.49999999997
2018,08,3_Trøndelag,salmon,2_Central,77893.9,166623.0,5328.1,40364.6,7635.8,38217.5,865.6,18.2,0.0,-75.8,2018-08,1.1117164368624615,31581.20000000001
2018,09,3_Trøndelag,salmon,2_Central,80011.5,170161.6,8626.3,41889.5,6335.9,28914.1,824.8,20.4,0.0,5.3,2018-09,1.1117164368624615,32452.70000000001
2018,10,3_Trøndelag,salmon,2_Central,74447.9,161109.9,4165.7,39737.7,8245.2,39159.6,636.0,53.1,0.0,68.6,2018-10,1.1117164368624615,30107.899999999994
2018,11,3_Trøndelag,salmon,2_Central,67851.4,149473.7,972.8,32389.0,6878.6,33007.0,527.0,49.0,0.0,-44.4,2018-11,1.1117164368624615,21370.800000000017
2018,12,3_Trøndelag,salmon,2_Central,61332.2,141910.9,0.0,25244.3,5901.7,26330.7,553.2,33.5,0.0,-65.1,2018-12,1.1117164368624615,18767.899999999994
2018,01,4_Møre og Romsdal,rainbow trout,2_Central,3368.4,5510.4,0.0,977.3,344.3,1589.0,55.5,0.5,0.0,11.7,2018-01,1.3236977287596972,
2018,02,4_Møre og Romsdal,rainbow trout,2_Central,3077.9,4730.2,0.0,736.8,283.7,1283.2,16.2,0.3,0.0,9.7,2018-02,1.3236977287596972,
2018,03,4_Møre og Romsdal,rainbow trout,2_Central,3492.1,4088.3,527.7,527.5,255.1,1098.1,35.4,0.4,0.0,-13.9,2018-03,1.3236977287596972,
2018,04,4_Møre og Romsdal,rainbow trout,2_Central,4386.6,3785.8,1081.9,630.7,206.1,798.0,179.7,2.0,0.0,10.1,2018-04,1.3236977287596972,
2018,05,4_Møre og Romsdal,rainbow trout,2_Central,4279.3,4535.9,116.1,1454.4,92.5,346.1,17.6,0.9,0.0,0.7,2018-05,1.3236977287596972,
2018,06,4_Møre og Romsdal,rainbow trout,2_Central,3844.8,5266.2,0.0,1718.3,141.3,411.6,8.1,0.2,0.0,-5.3,2018-06,1.3236977287596972,
2018,07,4_Møre og Romsdal,rainbow trout,2_Central,3966.8,5755.1,110.0,1853.0,225.1,763.0,28.0,1.0,0.0,-9.9,2018-07,1.3236977287596972,
2018,08,4_Møre og Romsdal,rainbow trout,2_Central,3710.7,5618.2,331.7,2082.7,543.1,1554.8,34.7,2.2,0.0,-10.8,2018-08,1.3236977287596972,
2018,09,4_Møre og Romsdal,rainbow trout,2_Central,3766.5,5778.4,474.7,1743.3,390.7,1134.2,23.8,0.4,0.0,-4.0,2018-09,1.3236977287596972,
2018,10,4_Møre og Romsdal,rainbow trout,2_Central,4007.0,5865.0,721.7,1906.8,445.7,1384.8,23.8,0.0,0.0,-11.7,2018-10,1.3236977287596972,
2018,11,4_Møre og Romsdal,rainbow trout,2_Central,4033.7,6248.9,238.7,1572.0,191.5,687.6,20.0,0.0,0.0,-0.4,2018-11,1.3236977287596972,
2018,12,4_Møre og Romsdal,rainbow trout,2_Central,3847.1,6620.9,0.0,1476.5,174.6,718.5,15.7,0.0,0.0,3.6,2018-12,1.3236977287596972,
2018,01,4_Møre og Romsdal,salmon,2_Central,17464.9,46301.9,3.9,7013.0,2457.4,12790.1,275.1,41.7,0.0,42.2,2018-01,1.5213854111092873,4720.5999999999985
2018,02,4_Møre og Romsdal,salmon,2_Central,16694.6,40490.7,576.9,4980.1,1661.1,8950.6,135.8,15.8,0.0,-19.3,2018-02,1.5213854111092873,3139.399999999994
2018,03,4_Møre og Romsdal,salmon,2_Central,19963.7,35510.7,4520.8,4099.8,1723.2,9276.4,347.4,52.4,0.0,-78.7,2018-03,1.5213854111092873,4296.4000000000015
2018,04,4_Møre og Romsdal,salmon,2_Central,23192.6,33960.7,4124.9,4379.6,1046.3,4894.9,799.6,41.4,0.0,-47.6,2018-04,1.5213854111092873,3344.9000000000015
2018,05,4_Møre og Romsdal,salmon,2_Central,31084.6,33990.7,9170.3,5745.9,1026.5,5016.7,184.7,10.9,0.0,-73.7,2018-05,1.5213854111092873,5046.699999999997
2018,06,4_Møre og Romsdal,salmon,2_Central,35676.3,36491.6,4804.4,7476.5,767.7,3797.5,246.9,14.3,0.0,-2.3,2018-06,1.5213854111092873,6298.4000000000015
2018,07,4_Møre og Romsdal,salmon,2_Central,38402.6,42051.8,3865.6,11116.3,712.7,3590.5,177.7,21.6,0.0,-22.8,2018-07,1.5213854111092873,9150.700000000004
2018,08,4_Møre og Romsdal,salmon,2_Central,42414.1,49866.1,5314.7,15171.2,1066.7,5523.5,196.0,34.4,0.0,-1.6,2018-08,1.5213854111092873,13337.799999999996
2018,09,4_Møre og Romsdal,salmon,2_Central,45942.6,56941.7,5279.7,16142.5,1391.4,7012.0,408.2,8.9,0.0,-32.6,2018-09,1.5213854111092873,14087.599999999999
2018,10,4_Møre og Romsdal,salmon,2_Central,50565.0,66946.5,5979.7,19307.8,1537.1,7084.1,193.6,30.4,0.0,16.5,2018-10,1.5213854111092873,17088.90000000001
2018,11,4_Møre og Romsdal,salmon,2_Central,48231.8,75036.6,8.6,17095.0,1061.9,4274.6,1280.6,25.6,0.0,-32.6,2018-11,1.5213854111092873,12364.700000000012
2018,12,4_Møre og Romsdal,salmon,2_Central,46980.2,81319.7,0.0,14484.2,1087.8,5763.5,239.9,32.3,0.0,41.3,2018-12,1.5213854111092873,12046.599999999991
2018,01,5_Vestland,rainbow trout,3_South,12948.6,24201.5,0.0,4534.5,830.1,3569.3,281.7,9.3,0.0,1.0,2018-01,1.49111286407767,
2018,02,5_Vestland,rainbow trout,3_South,13374.9,22926.5,1147.8,2816.9,612.0,2868.1,217.5,9.1,0.0,17.3,2018-02,1.49111286407767,
2018,03,5_Vestland,rainbow trout,3_South,15874.9,22235.4,2434.2,2453.8,675.5,2802.7,216.1,10.6,0.0,66.5,2018-03,1.49111286407767,
2018,04,5_Vestland,rainbow trout,3_South,16998.3,22158.0,1717.0,3569.0,622.6,2759.2,153.2,7.8,0.0,-13.1,2018-04,1.49111286407767,
2018,05,5_Vestland,rainbow trout,3_South,16786.9,22265.6,773.4,5997.3,895.9,4000.7,66.3,9.4,0.0,-13.0,2018-05,1.49111286407767,
2018,06,5_Vestland,rainbow trout,3_South,16295.3,26240.2,108.0,8671.5,475.6,2182.0,110.6,2.0,0.0,13.4,2018-06,1.49111286407767,
2018,07,5_Vestland,rainbow trout,3_South,16627.2,29544.2,1290.5,9815.9,832.9,3718.8,139.1,7.1,0.0,20.8,2018-07,1.49111286407767,
2018,08,5_Vestland,rainbow trout,3_South,16374.8,31640.6,1288.2,9609.2,1229.2,4247.7,294.4,13.6,0.0,34.3,2018-08,1.49111286407767,
2018,09,5_Vestland,rainbow trout,3_South,17188.2,32560.4,2298.9,8075.8,1252.4,4684.3,182.8,11.1,0.0,84.6,2018-09,1.49111286407767,
2018,10,5_Vestland,rainbow trout,3_South,17187.6,32996.9,1054.3,7610.8,1236.5,4850.0,137.4,9.1,0.0,23.3,2018-10,1.49111286407767,
2018,11,5_Vestland,rainbow trout,3_South,17209.4,31740.3,1754.3,7634.5,1531.9,6195.9,262.3,11.2,0.0,11.0,2018-11,1.49111286407767,
2018,12,5_Vestland,rainbow trout,3_South,15416.0,28907.3,0.0,5772.9,1568.8,6078.1,187.7,26.2,0.0,20.1,2018-12,1.49111286407767,
2018,01,5_Vestland,salmon,3_South,80822.0,168676.4,0.0,23240.6,4454.4,22840.6,1768.4,100.2,4.7,105.5,2018-01,1.2773883248822333,14036.399999999994
2018,02,5_Vestland,salmon,3_South,75243.0,160837.1,0.0,18280.0,4187.6,20087.6,860.6,187.6,0.0,46.5,2018-02,1.2773883248822333,12248.300000000017
2018,03,5_Vestland,salmon,3_South,78395.8,148228.0,6168.9,14905.0,4862.9,23579.3,1074.9,155.2,0.0,-23.1,2018-03,1.2773883248822333,10970.199999999983
2018,04,5_Vestland,salmon,3_South,84030.7,137624.6,9742.0,16701.1,4233.2,21423.1,1549.2,168.5,0.0,-66.2,2018-04,1.2773883248822333,10819.700000000012
2018,05,5_Vestland,salmon,3_South,86961.1,142070.3,7079.9,25693.0,3398.2,15191.4,1160.3,296.4,0.0,-59.8,2018-05,1.2773883248822333,19637.099999999977
2018,06,5_Vestland,salmon,3_South,82780.7,139069.4,1639.9,27038.8,4603.4,20657.7,1366.3,58.4,0.0,-61.2,2018-06,1.2773883248822333,17656.800000000017
2018,07,5_Vestland,salmon,3_South,79011.2,134239.1,3196.5,31146.4,5577.3,25081.2,1686.0,109.4,0.0,47.9,2018-07,1.2773883248822333,20250.900000000023
2018,08,5_Vestland,salmon,3_South,81586.2,139311.9,9047.4,39533.9,5343.7,23492.4,1256.5,109.1,0.0,170.4,2018-08,1.2773883248822333,28565.199999999983
2018,09,5_Vestland,salmon,3_South,89766.8,153707.1,12348.3,39934.6,3635.6,15354.6,1019.4,114.9,0.0,38.0,2018-09,1.2773883248822333,29749.800000000017
2018,10,5_Vestland,salmon,3_South,92545.4,159044.0,9609.2,39618.1,6162.3,24345.0,789.1,156.1,0.0,-7.2,2018-10,1.2773883248822333,29681.899999999994
2018,11,5_Vestland,salmon,3_South,90628.6,165954.3,4828.6,36197.7,5162.8,19912.0,851.2,225.3,0.0,-120.8,2018-11,1.2773883248822333,26822.29999999999
2018,12,5_Vestland,salmon,3_South,85233.9,169036.2,123.0,29633.6,4316.9,18042.0,1012.7,240.7,0.0,14.0,2018-12,1.2773883248822333,21123.900000000023
2018,01,6_Rogaland og Agder,salmon,3_South,31716.0,56083.1,0.0,7734.8,1845.1,9130.1,265.9,90.3,0.0,12.6,2018-01,1.4551181235167396,6675.399999999994
2018,02,6_Rogaland og Agder,salmon,3_South,29625.1,50760.9,0.0,4908.0,1361.7,6481.3,311.3,68.8,0.0,25.0,2018-02,1.4551181235167396,1159.1000000000058
2018,03,6_Rogaland og Agder,salmon,3_South,28097.2,45979.8,0.0,4567.5,1494.0,7473.7,266.7,39.9,0.0,12.3,2018-03,1.4551181235167396,2692.5999999999985
2018,04,6_Rogaland og Agder,salmon,3_South,28415.1,43183.3,1349.4,5612.9,1370.9,6266.0,449.2,115.4,0.0,-53.5,2018-04,1.4551181235167396,3469.5
2018,05,6_Rogaland og Agder,salmon,3_South,27026.9,41350.8,396.8,7773.0,2018.6,8860.8,304.9,92.5,0.0,51.2,2018-05,1.4551181235167396,7028.300000000003
2018,06,6_Rogaland og Agder,salmon,3_South,24221.5,38717.2,0.0,8367.2,1808.1,8074.9,447.7,71.7,0.0,-117.2,2018-06,1.4551181235167396,5441.299999999996
2018,07,6_Rogaland og Agder,salmon,3_South,24674.6,45770.2,299.3,11386.6,298.4,1280.9,217.4,20.6,0.0,-25.4,2018-07,1.4551181235167396,8333.900000000001
